0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.629835128784179688e+00,4.893834590911865234e+00,4.304622173309326172e+00,3.383275270462036133e+00,2.953908205032348633e+00,2.758675336837768555e+00,3.002465009689331055e+00
3.325688600540161133e+00,3.150708913803100586e+00,1.637628197669982910e+00,7.472214698791503906e-01,3.158650636672973633e+00,1.337073326110839844e+00,3.101072609424591064e-01
2.061372518539428711e+00,3.769326448440551758e+00,2.751139640808105469e+00,3.095410108566284180e+00,3.397068738937377930e+00,1.990891456604003906e+00,3.031997442245483398e+00
3.109147071838378906e+00,2.729118585586547852e+00,3.205144882202148438e+00,3.665676116943359375e+00,1.996599197387695312e+00,2.588233947753906250e+00,2.783919572830200195e+00
2.336926221847534180e+00,2.737884759902954102e+00,3.874794960021972656e+00,2.348486185073852539e+00,4.390287399291992188e+00,2.954589128494262695e+00,2.442599534988403320e+00
3.327738523483276367e+00,2.688875436782836914e+00,3.126548767089843750e+00,2.620092391967773438e+00,1.730207562446594238e+00,2.466526508331298828e+00,1.208027482032775879e+00
1.718417167663574219e+00,9.469758868217468262e-01,1.308208584785461426e+00,1.615024566650390625e+00,1.071304678916931152e+00,2.844631195068359375e+00,2.978389024734497070e+00
1.971805572509765625e+00,4.010302066802978516e+00,4.079313278198242188e+00,1.880947947502136230e+00,2.781661748886108398e+00,4.905828475952148438e+00,3.823123931884765625e+00
4.461192607879638672e+00,3.468687057495117188e+00,2.996190309524536133e+00,2.931227922439575195e+00,3.459514856338500977e+00,1.635976195335388184e+00,1.853814125061035156e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
